Product - English Name,Date of Sale,Total Amount Sold,month,day,Quantity of Order Received,Quantity of Order Placed,Quantity of Order Left
Pleurotus eryngii,30/12/2019,1.125,12,0,1,1,-0.125
Pleurotus eryngii,31/12/2019,2.7,12,1,1,1,-1.7
Pleurotus eryngii,1/1/2020,0.975,1,2,2,0,-0.975
Pleurotus eryngii,2/1/2020,0.45,1,3,2,0,-0.45
Pleurotus eryngii,3/1/2020,0.6,1,4,1,0,-0.6
Pleurotus eryngii,4/1/2020,0.375,1,5,1,0,-0.375
Pleurotus eryngii,5/1/2020,0.3,1,6,1,0,-0.3
Pleurotus eryngii,6/1/2020,0.15,1,0,1,0,-0.15
Pleurotus eryngii,7/1/2020,0.15,1,1,1,1,0.85
Pleurotus eryngii,8/1/2020,0.375,1,2,1,1,0.625
Pleurotus eryngii,9/1/2020,0.975,1,3,0,0,0
Pleurotus eryngii,10/1/2020,0.525,1,4,1.4,0.4,-0.125
Pleurotus eryngii,11/1/2020,1.8,1,5,1,1,-0.8
Pleurotus eryngii,12/1/2020,0.6,1,6,1,1,0.4
Pleurotus eryngii,13/1/2020,0.225,1,0,1,1,0.775
Pleurotus eryngii,14/1/2020,1.2,1,1,0,0,0
Pleurotus eryngii,15/1/2020,0.525,1,2,1,1,0.475
Pleurotus eryngii,16/1/2020,0.9,1,3,1,1,0.1
Pleurotus eryngii,17/1/2020,1.875,1,4,0,0,0
Pleurotus eryngii,18/1/2020,0.825,1,5,1,1,0.175
Pleurotus eryngii,19/1/2020,0.975,1,6,1,1,0.025
Pleurotus eryngii,20/1/2020,0.9,1,0,1,1,0.1
Pleurotus eryngii,21/1/2020,0.675,1,1,0,0,0
Pleurotus eryngii,22/1/2020,0.975,1,2,1,1,0.025
Pleurotus eryngii,23/1/2020,1.125,1,3,0,0,0
Pleurotus eryngii,24/1/2020,3.525,1,4,2,2,-1.525
Pleurotus eryngii,25/1/2020,0.9,1,5,1,1,0.1
Pleurotus eryngii,26/1/2020,0.675,1,6,0,0,0
Pleurotus eryngii,27/1/2020,1.35,1,0,1,1,-0.35
Pleurotus eryngii,28/1/2020,0.75,1,1,1,1,0.25
Pleurotus eryngii,29/1/2020,0.675,1,2,1,1,0.325
Pleurotus eryngii,30/1/2020,0.225,1,3,0,0,0
Pleurotus eryngii,31/1/2020,1.575,1,4,1,1,-0.575
Pleurotus eryngii,1/2/2020,1.05,2,5,0,0,0
Pleurotus eryngii,2/2/2020,0.675,2,6,1,1,0.325
Pleurotus eryngii,3/2/2020,0.825,2,0,0,0,0
Pleurotus eryngii,4/2/2020,0.15,2,1,0,0,0
Pleurotus eryngii,5/2/2020,0.375,2,2,1,1,0.625
Pleurotus eryngii,6/2/2020,0.375,2,3,0,0,0
Pleurotus eryngii,7/2/2020,0.45,2,4,0,0,0
Pleurotus eryngii,8/2/2020,0.6,2,5,0,0,0
Pleurotus eryngii,9/2/2020,0.975,2,6,1,1,0.025
Pleurotus eryngii,10/2/2020,0.3,2,0,0,0,0
Pleurotus eryngii,11/2/2020,0.075,2,1,1,1,0.925
Pleurotus eryngii,12/2/2020,0.525,2,2,0,0,0
Pleurotus eryngii,13/2/2020,0.3,2,3,0,0,0
Pleurotus eryngii,14/2/2020,0.9,2,4,0,0,0
Pleurotus eryngii,15/2/2020,0.525,2,5,1,1,0.475
Pleurotus eryngii,16/2/2020,0.675,2,6,0,0,0
Pleurotus eryngii,17/2/2020,0.075,2,0,0,0,0
Pleurotus eryngii,18/2/2020,0.225,2,1,1,1,0.775
Pleurotus eryngii,19/2/2020,0.375,2,2,0,0,0
Pleurotus eryngii,20/2/2020,0.15,2,3,0,0,0
Pleurotus eryngii,21/2/2020,0.6,2,4,0,0,0
Pleurotus eryngii,22/2/2020,0.3,2,5,0,0,0
Pleurotus eryngii,23/2/2020,0.375,2,6,1,1,0.625
Pleurotus eryngii,24/2/2020,0.15,2,0,1,1,0.85
Pleurotus eryngii,25/2/2020,0.75,2,1,0,0,0
Pleurotus eryngii,26/2/2020,0.225,2,2,0,0,0
Pleurotus eryngii,27/2/2020,0.15,2,3,0,0,0
Pleurotus eryngii,28/2/2020,0.525,2,4,1,1,0.475
Pleurotus eryngii,29/2/2020,1.425,2,5,0,0,0
Pleurotus eryngii,1/3/2020,0.3,3,6,1,1,0.7
Pleurotus eryngii,2/3/2020,0.225,3,0,0,0,0
Pleurotus eryngii,3/3/2020,0.375,3,1,0,0,0
Pleurotus eryngii,4/3/2020,0.375,3,2,1,1,0.625
Pleurotus eryngii,5/3/2020,0.225,3,3,0,0,0
Pleurotus eryngii,6/3/2020,0.675,3,4,0,0,0
Pleurotus eryngii,7/3/2020,0.825,3,5,1,1,0.175
Pleurotus eryngii,8/3/2020,0.45,3,6,0,0,0
Pleurotus eryngii,9/3/2020,0.075,3,0,1,1,0.925
Pleurotus eryngii,10/3/2020,0.375,3,1,0,0,0
Pleurotus eryngii,11/3/2020,0.15,3,2,0,0,0
Pleurotus eryngii,12/3/2020,0.3,3,3,0,0,0
Pleurotus eryngii,13/3/2020,0.9,3,4,0,0,0
Pleurotus eryngii,14/3/2020,0.075,3,5,0,0,0
Pleurotus eryngii,15/3/2020,0.3,3,6,0,0,0
Pleurotus eryngii,16/3/2020,0.075,3,0,0,0,0
Pleurotus eryngii,17/3/2020,0.525,3,1,0,0,0
Pleurotus eryngii,18/3/2020,0.15,3,2,0,0,0
Pleurotus eryngii,19/3/2020,0.3,3,3,0,0,0
Pleurotus eryngii,20/3/2020,0.3,3,4,1,1,0.7
Pleurotus eryngii,21/3/2020,0.375,3,5,0,0,0
Pleurotus eryngii,22/3/2020,0.6,3,6,0,0,0
Pleurotus eryngii,23/3/2020,0.375,3,0,0,0,0
Pleurotus eryngii,24/3/2020,0.075,3,1,1,1,0.925
Pleurotus eryngii,25/3/2020,0.375,3,2,0,0,0
Pleurotus eryngii,26/3/2020,0.225,3,3,0,0,0
Pleurotus eryngii,27/3/2020,0.45,3,4,0,0,0
Pleurotus eryngii,28/3/2020,0.225,3,5,0,0,0
Pleurotus eryngii,29/3/2020,0.3,3,6,0,0,0
Pleurotus eryngii,30/3/2020,0.225,3,0,1,1,0.775
Pleurotus eryngii,31/3/2020,0.075,3,1,0,0,0
Pleurotus eryngii,1/4/2020,0,4,2,0,0,0
Pleurotus eryngii,2/4/2020,0.15,4,3,0,0,0
Pleurotus eryngii,3/4/2020,0.075,4,4,0,0,0
Pleurotus eryngii,4/4/2020,0.225,4,5,0,0,0
Pleurotus eryngii,5/4/2020,0.45,4,6,0,0,0
Pleurotus eryngii,6/4/2020,0.075,4,0,1,1,0.925
Pleurotus eryngii,7/4/2020,0,4,1,0,0,0
Pleurotus eryngii,8/4/2020,0,4,2,0,0,0
Pleurotus eryngii,9/4/2020,0.15,4,3,0,0,0
Pleurotus eryngii,10/4/2020,0.225,4,4,0,0,0
Pleurotus eryngii,11/4/2020,0.15,4,5,0,0,0
Pleurotus eryngii,12/4/2020,0,4,6,0,0,0
Pleurotus eryngii,13/4/2020,0.075,4,0,0,0,0
Pleurotus eryngii,14/4/2020,0,4,1,0,0,0
Pleurotus eryngii,15/4/2020,0,4,2,0,0,0
Pleurotus eryngii,16/4/2020,0,4,3,0,0,0
Pleurotus eryngii,17/4/2020,0,4,4,0,0,0
Pleurotus eryngii,18/4/2020,0.075,4,5,0,0,0
Pleurotus eryngii,19/4/2020,0,4,6,0,0,0
Pleurotus eryngii,20/4/2020,0.075,4,0,0,0,0
Pleurotus eryngii,21/4/2020,0,4,1,0,0,0
Pleurotus eryngii,22/4/2020,0.15,4,2,0,0,0
Pleurotus eryngii,23/4/2020,0,4,3,1,1,1
Pleurotus eryngii,24/4/2020,0,4,4,0,0,0
Pleurotus eryngii,25/4/2020,0.225,4,5,0,0,0
Pleurotus eryngii,26/4/2020,0,4,6,0,0,0
Pleurotus eryngii,27/4/2020,0,4,0,0,0,0
Pleurotus eryngii,28/4/2020,0,4,1,0,0,0
Pleurotus eryngii,29/4/2020,0,4,2,0,0,0
Pleurotus eryngii,30/4/2020,0.075,4,3,0,0,0
Pleurotus eryngii,1/5/2020,0,5,4,0,0,0
Pleurotus eryngii,2/5/2020,0,5,5,0,0,0
Pleurotus eryngii,3/5/2020,0,5,6,0,0,0
Pleurotus eryngii,4/5/2020,0,5,0,0,0,0
Pleurotus eryngii,5/5/2020,0,5,1,0,0,0
Pleurotus eryngii,6/5/2020,0.15,5,2,0,0,0
Pleurotus eryngii,7/5/2020,0,5,3,0,0,0
Pleurotus eryngii,8/5/2020,0.15,5,4,0,0,0
Pleurotus eryngii,9/5/2020,0.075,5,5,0,0,0
Pleurotus eryngii,10/5/2020,0.6,5,6,0,0,0
Pleurotus eryngii,11/5/2020,0,5,0,0,0,0
Pleurotus eryngii,12/5/2020,0,5,1,0,0,0
Pleurotus eryngii,13/5/2020,0,5,2,0,0,0
Pleurotus eryngii,14/5/2020,0,5,3,0,0,0
Pleurotus eryngii,15/5/2020,0,5,4,0,0,0
Pleurotus eryngii,16/5/2020,0,5,5,0,0,0
Pleurotus eryngii,17/5/2020,0.075,5,6,0,0,0
Pleurotus eryngii,18/5/2020,0,5,0,0,0,0
Pleurotus eryngii,19/5/2020,0,5,1,0,0,0
Pleurotus eryngii,20/5/2020,0,5,2,0,0,0
Pleurotus eryngii,21/5/2020,0,5,3,0,0,0
Pleurotus eryngii,22/5/2020,0,5,4,0,0,0
Pleurotus eryngii,23/5/2020,0,5,5,0,0,0
Pleurotus eryngii,24/5/2020,0,5,6,0,0,0
Pleurotus eryngii,25/5/2020,0.15,5,0,0,0,0
Pleurotus eryngii,26/5/2020,0,5,1,0,0,0
Pleurotus eryngii,27/5/2020,0,5,2,0,0,0
Pleurotus eryngii,28/5/2020,0,5,3,0,0,0
Pleurotus eryngii,29/5/2020,0,5,4,0,0,0
Pleurotus eryngii,30/5/2020,0.075,5,5,0,0,0
Pleurotus eryngii,31/5/2020,0.45,5,6,0,0,0
Pleurotus eryngii,1/6/2020,0,6,0,0,0,0
Pleurotus eryngii,2/6/2020,0,6,1,0,0,0
Pleurotus eryngii,3/6/2020,0,6,2,0,0,0
Pleurotus eryngii,4/6/2020,0,6,3,0,0,0
Pleurotus eryngii,5/6/2020,0,6,4,0,0,0
Pleurotus eryngii,6/6/2020,0,6,5,0,0,0
Pleurotus eryngii,7/6/2020,0.075,6,6,0,0,0
Pleurotus eryngii,8/6/2020,0,6,0,0,0,0
Pleurotus eryngii,9/6/2020,0,6,1,0,0,0
Pleurotus eryngii,10/6/2020,0,6,2,1,1,1
Pleurotus eryngii,11/6/2020,0,6,3,0,0,0
Pleurotus eryngii,12/6/2020,0,6,4,0,0,0
Pleurotus eryngii,13/6/2020,0,6,5,0,0,0
Pleurotus eryngii,14/6/2020,0,6,6,0,0,0
Pleurotus eryngii,15/6/2020,0.075,6,0,0,0,0
Pleurotus eryngii,16/6/2020,0,6,1,0,0,0
Pleurotus eryngii,17/6/2020,0,6,2,0,0,0
Pleurotus eryngii,18/6/2020,0,6,3,0,0,0
Pleurotus eryngii,19/6/2020,0.675,6,4,1,1,0.325
Pleurotus eryngii,20/6/2020,1.425,6,5,0,0,0
Pleurotus eryngii,21/6/2020,1.05,6,6,1,1,-0.05
Pleurotus eryngii,22/6/2020,0.525,6,0,2,0,-0.525
Pleurotus eryngii,23/6/2020,0.525,6,1,1,1,0.475
Pleurotus eryngii,24/6/2020,0.375,6,2,0,0,0
Pleurotus eryngii,25/6/2020,0.15,6,3,1,1,0.85
Pleurotus eryngii,26/6/2020,1.2,6,4,0,0,0
Pleurotus eryngii,27/6/2020,1.425,6,5,1,1,-0.425
Pleurotus eryngii,28/6/2020,0.675,6,6,0,0,0
Pleurotus eryngii,29/6/2020,0.525,6,0,2,0,-0.525
Pleurotus eryngii,30/6/2020,0.3,6,1,1,1,0.7
Pleurotus eryngii,1/7/2020,0.825,7,2,0,0,0
Pleurotus eryngii,2/7/2020,0.225,7,3,0,0,0
Pleurotus eryngii,3/7/2020,0.975,7,4,1,1,0.025
Pleurotus eryngii,4/7/2020,1.125,7,5,0,0,0
Pleurotus eryngii,5/7/2020,0.525,7,6,2,0,-0.525
Pleurotus eryngii,6/7/2020,0,7,0,1,0,0
Pleurotus eryngii,7/7/2020,0.15,7,1,1,0,-0.15
Pleurotus eryngii,8/7/2020,0.3,7,2,0.48,0.48,0.18
Pleurotus eryngii,9/7/2020,0.525,7,3,0.64,0.64,0.115
Pleurotus eryngii,10/7/2020,0.375,7,4,0.16,0.16,-0.215
Pleurotus eryngii,11/7/2020,1.2,7,5,0.24,0.24,-0.96
Pleurotus eryngii,12/7/2020,0.675,7,6,0.4,0.4,-0.275
Pleurotus eryngii,13/7/2020,0.6,7,0,1,0,-0.6
Pleurotus eryngii,14/7/2020,0.15,7,1,0.64,0.64,0.49
Pleurotus eryngii,15/7/2020,0,7,2,0,0,0
Pleurotus eryngii,16/7/2020,0.9,7,3,0.24,0.24,-0.66
Pleurotus eryngii,17/7/2020,0.75,7,4,1.24,0.24,-0.51
Pleurotus eryngii,18/7/2020,0.75,7,5,0.48,0.16,-0.59
Pleurotus eryngii,19/7/2020,0,7,6,0.48,0.48,0.48
Pleurotus eryngii,20/7/2020,0.3,7,0,0.24,0.24,-0.06
Pleurotus eryngii,21/7/2020,0.375,7,1,0.16,0.16,-0.215
Pleurotus eryngii,22/7/2020,0.225,7,2,0,0,0
Pleurotus eryngii,23/7/2020,0.3,7,3,0.4,0.4,0.1
Pleurotus eryngii,24/7/2020,0.675,7,4,0.4,0.4,-0.275
Pleurotus eryngii,25/7/2020,0.75,7,5,0.4,0.4,-0.35
Pleurotus eryngii,26/7/2020,0.525,7,6,0,0,0
Pleurotus eryngii,27/7/2020,0.375,7,0,1,1,0.625
Pleurotus eryngii,28/7/2020,0.375,7,1,0,0,0
Pleurotus eryngii,29/7/2020,0.975,7,2,0,0,0
Pleurotus eryngii,30/7/2020,1.2,7,3,1,1,-0.2
Pleurotus eryngii,31/7/2020,1.05,7,4,1,1,-0.05
Pleurotus eryngii,1/8/2020,1.125,8,5,0,0,0
Pleurotus eryngii,2/8/2020,0.375,8,6,1,1,0.625
Pleurotus eryngii,3/8/2020,0.075,8,0,0,0,0
Pleurotus eryngii,4/8/2020,0.3,8,1,0,0,0
Pleurotus eryngii,5/8/2020,0.075,8,2,0,0,0
Pleurotus eryngii,6/8/2020,0.375,8,3,0,0,0
Pleurotus eryngii,7/8/2020,0.975,8,4,1,1,0.025
Pleurotus eryngii,8/8/2020,1.05,8,5,1,1,-0.05
Pleurotus eryngii,9/8/2020,0.825,8,6,0,0,0
Pleurotus eryngii,10/8/2020,0.675,8,0,0,0,0
Pleurotus eryngii,11/8/2020,0.15,8,1,0,0,0
Pleurotus eryngii,12/8/2020,0.225,8,2,1,1,0.775
Pleurotus eryngii,13/8/2020,0.225,8,3,0,0,0
Pleurotus eryngii,14/8/2020,0.75,8,4,0,0,0
Pleurotus eryngii,15/8/2020,0.9,8,5,1,1,0.1
Pleurotus eryngii,16/8/2020,0.375,8,6,0,0,0
Pleurotus eryngii,17/8/2020,0.225,8,0,0,0,0
Pleurotus eryngii,18/8/2020,0.3,8,1,0,0,0
Pleurotus eryngii,19/8/2020,0.075,8,2,1,1,0.925
Pleurotus eryngii,20/8/2020,0.15,8,3,0,0,0
Pleurotus eryngii,21/8/2020,0.825,8,4,0,0,0
Pleurotus eryngii,22/8/2020,1.2,8,5,1,1,-0.2
Pleurotus eryngii,23/8/2020,0.6,8,6,0,0,0
Pleurotus eryngii,24/8/2020,0.3,8,0,1,1,0.7
Pleurotus eryngii,25/8/2020,0.075,8,1,0,0,0
Pleurotus eryngii,26/8/2020,0.3,8,2,1,1,0.7
Pleurotus eryngii,27/8/2020,0.375,8,3,0,0,0
Pleurotus eryngii,28/8/2020,1.05,8,4,0,0,0
Pleurotus eryngii,29/8/2020,0.975,8,5,1,1,0.025
Pleurotus eryngii,30/8/2020,0.825,8,6,0,0,0
Pleurotus eryngii,31/8/2020,0.6,8,0,0,0,0
Pleurotus eryngii,1/9/2020,0.075,9,1,1,1,0.925
Pleurotus eryngii,2/9/2020,0.225,9,2,0,0,0
Pleurotus eryngii,3/9/2020,1.2,9,3,0,0,0
Pleurotus eryngii,4/9/2020,1.5,9,4,1,1,-0.5
Pleurotus eryngii,5/9/2020,1.275,9,5,1,1,-0.275
Pleurotus eryngii,6/9/2020,0.75,9,6,1,1,0.25
Pleurotus eryngii,7/9/2020,0.225,9,0,0,0,0
Pleurotus eryngii,8/9/2020,0.3,9,1,0,0,0
Pleurotus eryngii,9/9/2020,0.3,9,2,0,0,0
Pleurotus eryngii,10/9/2020,0.075,9,3,1,1,0.925
Pleurotus eryngii,11/9/2020,0.375,9,4,0,0,0
Pleurotus eryngii,12/9/2020,1.125,9,5,0,0,0
Pleurotus eryngii,13/9/2020,1.125,9,6,1,1,-0.125
Pleurotus eryngii,14/9/2020,0.225,9,0,0,0,0
Pleurotus eryngii,15/9/2020,0.15,9,1,1,1,0.85
Pleurotus eryngii,16/9/2020,0.3,9,2,0,0,0
Pleurotus eryngii,17/9/2020,0.525,9,3,0,0,0
Pleurotus eryngii,18/9/2020,0.45,9,4,1,1,0.55
Pleurotus eryngii,19/9/2020,0.6,9,5,0,0,0
Pleurotus eryngii,20/9/2020,0.45,9,6,1,0,-0.45
Pleurotus eryngii,21/9/2020,0.15,9,0,1,0,-0.15
Pleurotus eryngii,22/9/2020,0.375,9,1,1,1,0.625
Pleurotus eryngii,23/9/2020,0.225,9,2,0,0,0
Pleurotus eryngii,24/9/2020,0.525,9,3,0,0,0
Pleurotus eryngii,25/9/2020,0.825,9,4,0,0,0
Pleurotus eryngii,26/9/2020,1.8,9,5,1,1,-0.8
Pleurotus eryngii,27/9/2020,0.45,9,6,1,1,0.55
Pleurotus eryngii,28/9/2020,0.75,9,0,0,0,0
Pleurotus eryngii,29/9/2020,0.075,9,1,0,0,0
Pleurotus eryngii,30/9/2020,0.6,9,2,1,1,0.4
Pleurotus eryngii,1/10/2020,0.375,10,3,0,0,0
Pleurotus eryngii,2/10/2020,0.75,10,4,1,1,0.25
Pleurotus eryngii,3/10/2020,1.05,10,5,0,0,0
Pleurotus eryngii,4/10/2020,0.225,10,6,1,1,0.775
Pleurotus eryngii,5/10/2020,0.225,10,0,0,0,0
Pleurotus eryngii,6/10/2020,0,10,1,0,0,0
Pleurotus eryngii,7/10/2020,0.525,10,2,0,0,0
Pleurotus eryngii,8/10/2020,0.15,10,3,1,1,0.85
Pleurotus eryngii,9/10/2020,1.125,10,4,0,0,0
Pleurotus eryngii,10/10/2020,0.825,10,5,0,0,0
Pleurotus eryngii,11/10/2020,0.825,10,6,1,1,0.175
Pleurotus eryngii,12/10/2020,0.3,10,0,0,0,0
Pleurotus eryngii,13/10/2020,0.15,10,1,0,0,0
Pleurotus eryngii,14/10/2020,0.225,10,2,1,1,0.775
Pleurotus eryngii,15/10/2020,0.3,10,3,0,0,0
Pleurotus eryngii,16/10/2020,0.9,10,4,0,0,0
Pleurotus eryngii,17/10/2020,0.375,10,5,1,1,0.625
Pleurotus eryngii,18/10/2020,0.675,10,6,0,0,0
Pleurotus eryngii,19/10/2020,0.525,10,0,0,0,0
Pleurotus eryngii,20/10/2020,0.3,10,1,1,1,0.7
Pleurotus eryngii,21/10/2020,0.15,10,2,0,0,0
Pleurotus eryngii,22/10/2020,0,10,3,0,0,0
Pleurotus eryngii,23/10/2020,0.9,10,4,1,1,0.1
Pleurotus eryngii,24/10/2020,0.675,10,5,0,0,0
Pleurotus eryngii,25/10/2020,0.3,10,6,0,0,0
Pleurotus eryngii,26/10/2020,0.225,10,0,1,1,0.775
Pleurotus eryngii,27/10/2020,0.375,10,1,0,0,0
Pleurotus eryngii,28/10/2020,0.3,10,2,0,0,0
Pleurotus eryngii,29/10/2020,0.6,10,3,0,0,0
Pleurotus eryngii,30/10/2020,1.2,10,4,1,1,-0.2
Pleurotus eryngii,31/10/2020,2.175,10,5,1,1,-1.175
Pleurotus eryngii,1/11/2020,0.675,11,6,1,1,0.325
Pleurotus eryngii,2/11/2020,0.375,11,0,0,0,0
Pleurotus eryngii,3/11/2020,0.45,11,1,0,0,0
Pleurotus eryngii,4/11/2020,0.45,11,2,0,0,0
Pleurotus eryngii,5/11/2020,0.375,11,3,1,1,0.625
Pleurotus eryngii,6/11/2020,0.375,11,4,0,0,0
Pleurotus eryngii,7/11/2020,1.2,11,5,1,1,-0.2
Pleurotus eryngii,8/11/2020,0.525,11,6,1,1,0.475
Pleurotus eryngii,9/11/2020,0.3,11,0,0,0,0
Pleurotus eryngii,10/11/2020,0.225,11,1,0,0,0
Pleurotus eryngii,11/11/2020,0.375,11,2,1,1,0.625
Pleurotus eryngii,12/11/2020,0.3,11,3,0,0,0
Pleurotus eryngii,13/11/2020,0.525,11,4,0,0,0
Pleurotus eryngii,14/11/2020,0.9,11,5,1,1,0.1
Pleurotus eryngii,15/11/2020,0.975,11,6,0,0,0
Pleurotus eryngii,16/11/2020,0.375,11,0,1,1,0.625
Pleurotus eryngii,17/11/2020,0.45,11,1,0,0,0
Pleurotus eryngii,18/11/2020,0.225,11,2,0,0,0
Pleurotus eryngii,19/11/2020,0.45,11,3,0,0,0
Pleurotus eryngii,20/11/2020,1.05,11,4,1,1,-0.05
Pleurotus eryngii,21/11/2020,0.45,11,5,0,0,0
Pleurotus eryngii,22/11/2020,0.975,11,6,1,1,0.025
Pleurotus eryngii,23/11/2020,0.6,11,0,0,0,0
Pleurotus eryngii,24/11/2020,0.3,11,1,1,1,0.7
Pleurotus eryngii,25/11/2020,0.45,11,2,0,0,0
Pleurotus eryngii,26/11/2020,0.45,11,3,1,1,0.55
Pleurotus eryngii,27/11/2020,1.05,11,4,0,0,0
Pleurotus eryngii,28/11/2020,0.375,11,5,1,1,0.625
Pleurotus eryngii,29/11/2020,0.45,11,6,0,0,0
Pleurotus eryngii,30/11/2020,0.15,11,0,0,0,0
Pleurotus eryngii,1/12/2020,0.15,12,1,0,0,0
Pleurotus eryngii,2/12/2020,0.525,12,2,0,0,0
Pleurotus eryngii,3/12/2020,0.6,12,3,0,0,0
Pleurotus eryngii,4/12/2020,1.5,12,4,0,0,0
Pleurotus eryngii,5/12/2020,1.05,12,5,0,0,0
Pleurotus eryngii,6/12/2020,0.6,12,6,0,0,0
Pleurotus eryngii,7/12/2020,0.225,12,0,0,0,0
Pleurotus eryngii,8/12/2020,0.15,12,1,0,0,0
Pleurotus eryngii,9/12/2020,0.45,12,2,0,0,0
Pleurotus eryngii,10/12/2020,0.225,12,3,0,0,0
Pleurotus eryngii,11/12/2020,1.425,12,4,0,0,0
Pleurotus eryngii,12/12/2020,1.5,12,5,0,0,0
Pleurotus eryngii,13/12/2020,0.6,12,6,0,0,0
Pleurotus eryngii,14/12/2020,0.6,12,0,0,0,0
Pleurotus eryngii,15/12/2020,0.15,12,1,0,0,0
Pleurotus eryngii,16/12/2020,0.675,12,2,0,0,0
Pleurotus eryngii,17/12/2020,1.125,12,3,0,0,0
Pleurotus eryngii,18/12/2020,0.975,12,4,0,0,0
Pleurotus eryngii,19/12/2020,1.275,12,5,0,0,0
Pleurotus eryngii,20/12/2020,0.675,12,6,0,0,0
Pleurotus eryngii,21/12/2020,0.375,12,0,0,0,0
Pleurotus eryngii,22/12/2020,0.375,12,1,0,0,0
Pleurotus eryngii,23/12/2020,0.6,12,2,0,0,0
Pleurotus eryngii,24/12/2020,1.2,12,3,0,0,0
Pleurotus eryngii,25/12/2020,0.9,12,4,0,0,0
Pleurotus eryngii,26/12/2020,1.05,12,5,0,0,0
Pleurotus eryngii,27/12/2020,0.6,12,6,0,0,0
Pleurotus eryngii,28/12/2020,0.975,12,0,0,0,0
Pleurotus eryngii,29/12/2020,0.6,12,1,0,0,0
Pleurotus eryngii,30/12/2020,1.5,12,2,0,0,0
Pleurotus eryngii,31/12/2020,1.95,12,3,0,0,0
Bamboo shoots,1/1/2018,5,1,0,8,8,3
Bamboo shoots,2/1/2018,1,1,1,4,4,3
Bamboo shoots,3/1/2018,3,1,2,5,5,2
Bamboo shoots,4/1/2018,3,1,3,0,0,0
Bamboo shoots,5/1/2018,4,1,4,8,8,4
Bamboo shoots,6/1/2018,9,1,5,5,5,-4
Bamboo shoots,7/1/2018,3,1,6,5,5,2
Bamboo shoots,8/1/2018,6,1,0,5,5,-1
Bamboo shoots,9/1/2018,4,1,1,5,5,1
Bamboo shoots,10/1/2018,6,1,2,5,5,-1
Bamboo shoots,11/1/2018,6,1,3,8,8,2
Bamboo shoots,12/1/2018,6,1,4,3,3,-3
Bamboo shoots,13/1/2018,13,1,5,5,5,-8
Bamboo shoots,14/1/2018,9,1,6,8,8,-1
Bamboo shoots,15/1/2018,7,1,0,5,5,-2
Bamboo shoots,16/1/2018,2,1,1,5,5,3
Bamboo shoots,17/1/2018,6,1,2,10,10,4
Bamboo shoots,18/1/2018,3,1,3,5,5,2
Bamboo shoots,19/1/2018,7,1,4,8,8,1
Bamboo shoots,20/1/2018,13,1,5,5,5,-8
Bamboo shoots,21/1/2018,4,1,6,3,3,-1
Bamboo shoots,22/1/2018,3,1,0,5,5,2
Bamboo shoots,23/1/2018,2,1,1,5,5,3
Bamboo shoots,24/1/2018,7,1,2,5,5,-2
Bamboo shoots,25/1/2018,3,1,3,5,5,2
Bamboo shoots,26/1/2018,5,1,4,8,8,3
Bamboo shoots,27/1/2018,10,1,5,5,5,-5
Bamboo shoots,28/1/2018,9,1,6,8,8,-1
Bamboo shoots,29/1/2018,2,1,0,5,5,3
Bamboo shoots,30/1/2018,2,1,1,5,5,3
Bamboo shoots,31/1/2018,9,1,2,5,5,-4
Bamboo shoots,1/2/2018,3,2,3,5,5,2
Bamboo shoots,2/2/2018,6,2,4,8,8,2
Bamboo shoots,3/2/2018,5,2,5,8,8,3
Bamboo shoots,4/2/2018,2,2,6,5,5,3
Bamboo shoots,5/2/2018,3,2,0,5,5,2
Bamboo shoots,6/2/2018,2,2,1,5,5,3
Bamboo shoots,7/2/2018,6,2,2,5,5,-1
Bamboo shoots,8/2/2018,4,2,3,5,5,1
Bamboo shoots,9/2/2018,6,2,4,5,5,-1
Bamboo shoots,10/2/2018,4,2,5,10,10,6
Bamboo shoots,11/2/2018,3,2,6,5,5,2
Bamboo shoots,12/2/2018,5,2,0,0,0,0
Bamboo shoots,13/2/2018,5,2,1,8,8,3
Bamboo shoots,14/2/2018,8,2,2,5,5,-3
Bamboo shoots,15/2/2018,10,2,3,8,8,-2
Bamboo shoots,16/2/2018,6,2,4,0,0,0
Bamboo shoots,17/2/2018,7,2,5,5,5,-2
Bamboo shoots,18/2/2018,2,2,6,5,5,3
Bamboo shoots,19/2/2018,4,2,0,8,8,4
Bamboo shoots,20/2/2018,3,2,1,5,5,2
Bamboo shoots,21/2/2018,2,2,2,5,5,3
Bamboo shoots,22/2/2018,5,2,3,5,5,0
Bamboo shoots,23/2/2018,6,2,4,0,0,0
Bamboo shoots,24/2/2018,8,2,5,8,8,0
Bamboo shoots,25/2/2018,4,2,6,5,5,1
Bamboo shoots,26/2/2018,4,2,0,5,5,1
Bamboo shoots,27/2/2018,1,2,1,5,5,4
Bamboo shoots,28/2/2018,3,2,2,0,0,0
Bamboo shoots,1/3/2018,3,3,3,5,5,2
Bamboo shoots,2/3/2018,6,3,4,5,5,-1
Bamboo shoots,3/3/2018,3,3,5,8,8,5
Bamboo shoots,4/3/2018,5,3,6,5,5,0
Bamboo shoots,5/3/2018,2,3,0,5,5,3
Bamboo shoots,6/3/2018,2,3,1,0,0,0
Bamboo shoots,7/3/2018,3,3,2,5,5,2
Bamboo shoots,8/3/2018,2,3,3,5,5,3
Bamboo shoots,9/3/2018,8,3,4,5,5,-3
