Product - English Name,Date of Sale,Total Amount Sold,month,day,Quantity of Order Received,Quantity of Order Placed,Quantity of Order Left
Pleurotus eryngii,2019/5/19,1.125,5,6,0,0,0
Pleurotus eryngii,2019/5/20,0.825,5,0,1,1,0.175
Pleurotus eryngii,2019/5/21,0.375,5,1,0,0,0
Pleurotus eryngii,2019/5/22,0.3,5,2,0,0,0
Pleurotus eryngii,2019/5/23,0.45,5,3,0,0,0
Pleurotus eryngii,2019/5/24,0.525,5,4,1,1,0.475
Pleurotus eryngii,2019/5/25,0.525,5,5,0,0,0
Pleurotus eryngii,2019/5/26,0.525,5,6,0,0,0
Pleurotus eryngii,2019/5/27,0.225,5,0,0,0,0
Pleurotus eryngii,2019/5/28,0.3,5,1,0,0,0
Pleurotus eryngii,2019/5/29,0.675,5,2,1,1,0.325
Pleurotus eryngii,2019/5/30,0.375,5,3,0,0,0
Pleurotus eryngii,2019/5/31,0.15,5,4,0,0,0
Pleurotus eryngii,2019/6/1,0.75,6,5,1,1,0.25
Pleurotus eryngii,2019/6/2,1.125,6,6,0,0,0
Pleurotus eryngii,2019/6/3,0.3,6,0,0,0,0
Pleurotus eryngii,2019/6/4,0.375,6,1,1,1,0.625
Pleurotus eryngii,2019/6/5,0.375,6,2,0,0,0
Pleurotus eryngii,2019/6/6,0.45,6,3,0,0,0
Pleurotus eryngii,2019/6/7,0.225,6,4,0,0,0
Pleurotus eryngii,2019/6/8,0.6,6,5,1,1,0.4
Pleurotus eryngii,2019/6/9,0.675,6,6,0,0,0
Pleurotus eryngii,2019/6/10,0.225,6,0,1,1,0.775
Pleurotus eryngii,2019/6/11,0.45,6,1,0,0,0
Pleurotus eryngii,2019/6/12,0.3,6,2,0,0,0
Pleurotus eryngii,2019/6/13,0.225,6,3,0,0,0
Pleurotus eryngii,2019/6/14,0.15,6,4,1,1,0.85
Pleurotus eryngii,2019/6/15,0.45,6,5,0,0,0
Pleurotus eryngii,2019/6/16,1.2,6,6,1,1,-0.2
Pleurotus eryngii,2019/6/17,0.225,6,0,0,0,0
Pleurotus eryngii,2019/6/18,0.6,6,1,0,0,0
Pleurotus eryngii,2019/6/19,0.15,6,2,0,0,0
Pleurotus eryngii,2019/6/20,0.225,6,3,1,1,0.775
Pleurotus eryngii,2019/6/21,0.6,6,4,1,1,0.4
Pleurotus eryngii,2019/6/22,0.75,6,5,0,0,0
Pleurotus eryngii,2019/6/23,0.75,6,6,1,1,0.25
Pleurotus eryngii,2019/6/24,0.15,6,0,0,0,0
Pleurotus eryngii,2019/6/25,0.15,6,1,0,0,0
Pleurotus eryngii,2019/6/26,0.225,6,2,0,0,0
Pleurotus eryngii,2019/6/27,0.3,6,3,1,1,0.7
Pleurotus eryngii,2019/6/28,0.825,6,4,0,0,0
Pleurotus eryngii,2019/6/29,1.125,6,5,1,1,-0.125
Pleurotus eryngii,2019/6/30,0.075,6,6,0,0,0
Pleurotus eryngii,2019/7/1,0.3,7,0,1,1,0.7
Pleurotus eryngii,2019/7/2,0.525,7,1,0,0,0
Pleurotus eryngii,2019/7/3,0.075,7,2,0,0,0
Pleurotus eryngii,2019/7/4,0.225,7,3,0,0,0
Pleurotus eryngii,2019/7/5,0.675,7,4,0,0,0
Pleurotus eryngii,2019/7/6,0.675,7,5,1,1,0.325
Pleurotus eryngii,2019/7/7,0.75,7,6,1,1,0.25
Pleurotus eryngii,2019/7/8,0,7,0,0,0,0
Pleurotus eryngii,2019/7/9,0,7,1,0,0,0
Pleurotus eryngii,2019/7/10,0.075,7,2,0,0,0
Pleurotus eryngii,2019/7/11,0.45,7,3,0,0,0
Pleurotus eryngii,2019/7/12,0.45,7,4,1,1,0.55
Pleurotus eryngii,2019/7/13,0.9,7,5,0,0,0
Pleurotus eryngii,2019/7/14,0.9,7,6,1,1,0.1
Pleurotus eryngii,2019/7/15,0.3,7,0,2,2,1.7
Pleurotus eryngii,2019/7/16,0.15,7,1,0,0,0
Pleurotus eryngii,2019/7/17,0.45,7,2,0,0,0
Pleurotus eryngii,2019/7/18,0.075,7,3,0,0,0
Pleurotus eryngii,2019/7/19,0.6,7,4,1,1,0.4
Pleurotus eryngii,2019/7/20,0.6,7,5,1,1,0.4
Pleurotus eryngii,2019/7/21,0.675,7,6,0,0,0
Pleurotus eryngii,2019/7/22,0.525,7,0,0,0,0
Pleurotus eryngii,2019/7/23,0.3,7,1,0,0,0
Pleurotus eryngii,2019/7/24,0.45,7,2,1,1,0.55
Pleurotus eryngii,2019/7/25,0.375,7,3,0,0,0
Pleurotus eryngii,2019/7/26,0.525,7,4,1,1,0.475
Pleurotus eryngii,2019/7/27,0.75,7,5,0,0,0
Pleurotus eryngii,2019/7/28,1.2,7,6,1,1,-0.2
Pleurotus eryngii,2019/7/29,0.825,7,0,1,1,0.175
Pleurotus eryngii,2019/7/30,0.15,7,1,0,0,0
Pleurotus eryngii,2019/7/31,0.075,7,2,0,0,0
Pleurotus eryngii,2019/8/1,0.3,8,3,0,0,0
Pleurotus eryngii,2019/8/2,0.375,8,4,1,1,0.625
Pleurotus eryngii,2019/8/3,0.6,8,5,0,0,0
Pleurotus eryngii,2019/8/4,0.45,8,6,1,1,0.55
Pleurotus eryngii,2019/8/5,0.225,8,0,0,0,0
Pleurotus eryngii,2019/8/6,0.225,8,1,0,0,0
Pleurotus eryngii,2019/8/7,0.45,8,2,0,0,0
Pleurotus eryngii,2019/8/8,0.525,8,3,1,1,0.475
Pleurotus eryngii,2019/8/9,1.125,8,4,0,0,0
Pleurotus eryngii,2019/8/10,0.3,8,5,1,1,0.7
Pleurotus eryngii,2019/8/11,0.45,8,6,0,0,0
Pleurotus eryngii,2019/8/12,0.525,8,0,0,0,0
Pleurotus eryngii,2019/8/13,0.225,8,1,0,0,0
Pleurotus eryngii,2019/8/14,0.075,8,2,0,0,0
Pleurotus eryngii,2019/8/15,0.525,8,3,0,0,0
Pleurotus eryngii,2019/8/16,0.825,8,4,1,1,0.175
Pleurotus eryngii,2019/8/17,0.6,8,5,1,1,0.4
Pleurotus eryngii,2019/8/18,0.975,8,6,0,0,0
Pleurotus eryngii,2019/8/19,0.525,8,0,1,1,0.475
Pleurotus eryngii,2019/8/20,0.15,8,1,0,0,0
Pleurotus eryngii,2019/8/21,0.375,8,2,0,0,0
Pleurotus eryngii,2019/8/22,0.3,8,3,0,0,0
Pleurotus eryngii,2019/8/23,0.675,8,4,1,1,0.325
Pleurotus eryngii,2019/8/24,0.45,8,5,0,0,0
Pleurotus eryngii,2019/8/25,0.675,8,6,1,1,0.325
Pleurotus eryngii,2019/8/26,0,8,0,0,0,0
Pleurotus eryngii,2019/8/27,0.45,8,1,0,0,0
Pleurotus eryngii,2019/8/28,0.3,8,2,0,0,0
Pleurotus eryngii,2019/8/29,0.45,8,3,1,1,0.55
Pleurotus eryngii,2019/8/30,0.6,8,4,0,0,0
Pleurotus eryngii,2019/8/31,0.975,8,5,1,1,0.025
Pleurotus eryngii,2019/9/1,0.9,9,6,1,1,0.1
Pleurotus eryngii,2019/9/2,0.225,9,0,0,0,0
Pleurotus eryngii,2019/9/3,0.15,9,1,0,0,0
Pleurotus eryngii,2019/9/4,0,9,2,0,0,0
Pleurotus eryngii,2019/9/5,0.675,9,3,1,1,0.325
Pleurotus eryngii,2019/9/6,0.225,9,4,0,0,0
Pleurotus eryngii,2019/9/7,0.525,9,5,0,0,0
Pleurotus eryngii,2019/9/8,0.3,9,6,1,1,0.7
Pleurotus eryngii,2019/9/9,0.15,9,0,0,0,0
Pleurotus eryngii,2019/9/10,0.45,9,1,0,0,0
Pleurotus eryngii,2019/9/11,0.525,9,2,0,0,0
Pleurotus eryngii,2019/9/12,0.225,9,3,0,0,0
Pleurotus eryngii,2019/9/13,0.825,9,4,1,1,0.175
Pleurotus eryngii,2019/9/14,0.525,9,5,1,1,0.475
Pleurotus eryngii,2019/9/15,0.675,9,6,0,0,0
Pleurotus eryngii,2019/9/16,0,9,0,0,0,0
Pleurotus eryngii,2019/9/17,0.075,9,1,0,0,0
Pleurotus eryngii,2019/9/18,0.375,9,2,0,0,0
Pleurotus eryngii,2019/9/19,1.125,9,3,1,0,-1.125
Pleurotus eryngii,2019/9/20,0.6,9,4,1,1,0.4
Pleurotus eryngii,2019/9/21,0.675,9,5,1,1,0.325
Pleurotus eryngii,2019/9/22,0.75,9,6,0,0,0
Pleurotus eryngii,2019/9/23,0.3,9,0,0,0,0
Pleurotus eryngii,2019/9/24,0.375,9,1,1,1,0.625
Pleurotus eryngii,2019/9/25,0.45,9,2,0,0,0
Pleurotus eryngii,2019/9/26,0.225,9,3,0,0,0
Pleurotus eryngii,2019/9/27,0.375,9,4,0,0,0
Pleurotus eryngii,2019/9/28,1.125,9,5,1,1,-0.125
Pleurotus eryngii,2019/9/29,1.5,9,6,1,1,-0.5
Pleurotus eryngii,2019/9/30,0.3,9,0,0,0,0
Pleurotus eryngii,2019/10/1,0.225,10,1,0,0,0
Pleurotus eryngii,2019/10/2,0.525,10,2,0,0,0
Pleurotus eryngii,2019/10/3,0.15,10,3,1,1,0.85
Pleurotus eryngii,2019/10/4,0.525,10,4,0,0,0
Pleurotus eryngii,2019/10/5,1.2,10,5,1,1,-0.2
Pleurotus eryngii,2019/10/6,0.45,10,6,1,1,0.55
Pleurotus eryngii,2019/10/7,0,10,0,0,0,0
Pleurotus eryngii,2019/10/8,0.15,10,1,0,0,0
Pleurotus eryngii,2019/10/9,0.15,10,2,0,0,0
Pleurotus eryngii,2019/10/10,0.375,10,3,0,0,0
Pleurotus eryngii,2019/10/11,0.825,10,4,0,0,0
Pleurotus eryngii,2019/10/12,0.9,10,5,1,1,0.1
Pleurotus eryngii,2019/10/13,0.225,10,6,1,1,0.775
Pleurotus eryngii,2019/10/14,0.075,10,0,0,0,0
Pleurotus eryngii,2019/10/15,0.45,10,1,0,0,0
Pleurotus eryngii,2019/10/16,0.3,10,2,0,0,0
Pleurotus eryngii,2019/10/17,0.225,10,3,0,0,0
Pleurotus eryngii,2019/10/18,0.975,10,4,0,0,0
Pleurotus eryngii,2019/10/19,0.675,10,5,1,1,0.325
Pleurotus eryngii,2019/10/20,0.825,10,6,1,1,0.175
Pleurotus eryngii,2019/10/21,0.075,10,0,0,0,0
Pleurotus eryngii,2019/10/22,0.375,10,1,0,0,0
Pleurotus eryngii,2019/10/23,0.375,10,2,0,0,0
Pleurotus eryngii,2019/10/24,0.3,10,3,0,0,0
Pleurotus eryngii,2019/10/25,0.45,10,4,1,1,0.55
Pleurotus eryngii,2019/10/26,0.675,10,5,1,1,0.325
Pleurotus eryngii,2019/10/27,1.8,10,6,1,1,-0.8
Pleurotus eryngii,2019/10/28,0.375,10,0,0,0,0
Pleurotus eryngii,2019/10/29,0.15,10,1,1,1,0.85
Pleurotus eryngii,2019/10/30,0.225,10,2,0,0,0
Pleurotus eryngii,2019/10/31,0.075,10,3,0,0,0
Pleurotus eryngii,2019/11/1,0.9,11,4,0,0,0
Pleurotus eryngii,2019/11/2,0.375,11,5,0,0,0
Pleurotus eryngii,2019/11/3,1.125,11,6,1,1,-0.125
Pleurotus eryngii,2019/11/4,0.3,11,0,0,0,0
Pleurotus eryngii,2019/11/5,0.225,11,1,0,0,0
Pleurotus eryngii,2019/11/6,0.3,11,2,0,0,0
Pleurotus eryngii,2019/11/7,0.15,11,3,0,0,0
Pleurotus eryngii,2019/11/8,0.975,11,4,1,1,0.025
Pleurotus eryngii,2019/11/9,0.75,11,5,0,0,0
Pleurotus eryngii,2019/11/10,0.9,11,6,1,1,0.1
Pleurotus eryngii,2019/11/11,0.6,11,0,0,0,0
Pleurotus eryngii,2019/11/12,0.375,11,1,0,0,0
Pleurotus eryngii,2019/11/13,0.15,11,2,0,0,0
Pleurotus eryngii,2019/11/14,0.675,11,3,0,0,0
Pleurotus eryngii,2019/11/15,0.675,11,4,1,1,0.325
Pleurotus eryngii,2019/11/16,0.525,11,5,1,1,0.475
Pleurotus eryngii,2019/11/17,1.05,11,6,0,0,0
Pleurotus eryngii,2019/11/18,0.3,11,0,0,0,0
Pleurotus eryngii,2019/11/19,0.375,11,1,0,0,0
Pleurotus eryngii,2019/11/20,0.675,11,2,0,0,0
Pleurotus eryngii,2019/11/21,0.225,11,3,1,1,0.775
Pleurotus eryngii,2019/11/22,0.9,11,4,0,0,0
Pleurotus eryngii,2019/11/23,0.375,11,5,0,0,0
Pleurotus eryngii,2019/11/24,0.45,11,6,1,1,0.55
Pleurotus eryngii,2019/11/25,0.225,11,0,0,0,0
Pleurotus eryngii,2019/11/26,0.375,11,1,0,0,0
Pleurotus eryngii,2019/11/27,0.225,11,2,0,0,0
Pleurotus eryngii,2019/11/28,0.45,11,3,0,0,0
Pleurotus eryngii,2019/11/29,0.375,11,4,0,0,0
Pleurotus eryngii,2019/11/30,0.525,11,5,1,1,0.475
Pleurotus eryngii,2019/12/1,0.975,12,6,0,0,0
Pleurotus eryngii,2019/12/2,0.525,12,0,0,0,0
Pleurotus eryngii,2019/12/3,0.375,12,1,0,0,0
Pleurotus eryngii,2019/12/4,0.375,12,2,1,1,0.625
Pleurotus eryngii,2019/12/5,0.375,12,3,0,0,0
Pleurotus eryngii,2019/12/6,0.6,12,4,0,0,0
Pleurotus eryngii,2019/12/7,0.3,12,5,0,0,0
Pleurotus eryngii,2019/12/8,0.6,12,6,1,1,0.4
Pleurotus eryngii,2019/12/9,0.075,12,0,0,0,0
Pleurotus eryngii,2019/12/10,0.15,12,1,0,0,0
Pleurotus eryngii,2019/12/11,0.6,12,2,0,0,0
Pleurotus eryngii,2019/12/12,0.375,12,3,0,0,0
Pleurotus eryngii,2019/12/13,0.9,12,4,0,0,0
Pleurotus eryngii,2019/12/14,0.675,12,5,1,1,0.325
Pleurotus eryngii,2019/12/15,0.6,12,6,0,0,0
Pleurotus eryngii,2019/12/16,0.225,12,0,0,0,0
Pleurotus eryngii,2019/12/17,0.3,12,1,0,0,0
Pleurotus eryngii,2019/12/18,0.825,12,2,0,0,0
Pleurotus eryngii,2019/12/19,0.15,12,3,1,1,0.85
Pleurotus eryngii,2019/12/20,0.525,12,4,0,0,0
Pleurotus eryngii,2019/12/21,1.05,12,5,0,0,0
Pleurotus eryngii,2019/12/22,0.375,12,6,1,1,0.625
Pleurotus eryngii,2019/12/23,0.225,12,0,0,0,0
Pleurotus eryngii,2019/12/24,0.9,12,1,1,1,0.1
Pleurotus eryngii,2019/12/25,1.05,12,2,0,0,0
Pleurotus eryngii,2019/12/26,0.075,12,3,0,0,0
Pleurotus eryngii,2019/12/27,0.525,12,4,0,0,0
Pleurotus eryngii,2019/12/28,0.825,12,5,0,0,0
Pleurotus eryngii,2019/12/29,0.375,12,6,1,1,0.625
Pleurotus eryngii,2019/12/30,0.225,12,0,0,0,0
Pleurotus eryngii,2019/12/31,0.9,12,1,0,0,0
Pleurotus eryngii,2020/1/1,0.45,1,2,1,0,-0.45
Pleurotus eryngii,2020/1/2,0,1,3,2,0,0
Pleurotus eryngii,2020/1/3,0,1,4,1,0,0
Pleurotus eryngii,2020/1/4,0.45,1,5,1,0,-0.45
Pleurotus eryngii,2020/1/5,0.15,1,6,1,0,-0.15
Pleurotus eryngii,2020/1/6,0,1,0,1,0,0
Pleurotus eryngii,2020/1/7,0,1,1,0,0,0
Pleurotus eryngii,2020/1/8,0.075,1,2,1,1,0.925
Pleurotus eryngii,2020/1/9,0.075,1,3,0,0,0
Pleurotus eryngii,2020/1/10,0.3,1,4,0,0,0
Pleurotus eryngii,2020/1/11,0.675,1,5,0,0,0
Pleurotus eryngii,2020/1/12,0.6,1,6,1,1,0.4
Pleurotus eryngii,2020/1/13,0.3,1,0,0,0,0
Pleurotus eryngii,2020/1/14,0.225,1,1,0,0,0
Pleurotus eryngii,2020/1/15,0.225,1,2,0,0,0
Pleurotus eryngii,2020/1/16,0.225,1,3,0,0,0
Pleurotus eryngii,2020/1/17,0.75,1,4,0,0,0
Pleurotus eryngii,2020/1/18,1.275,1,5,1,1,-0.275
Pleurotus eryngii,2020/1/19,1.275,1,6,0,0,0
Pleurotus eryngii,2020/1/20,0.3,1,0,1,1,0.7
Pleurotus eryngii,2020/1/21,0.525,1,1,0,0,0
Pleurotus eryngii,2020/1/22,0.525,1,2,0,0,0
Pleurotus eryngii,2020/1/23,0.375,1,3,0,0,0
Pleurotus eryngii,2020/1/24,1.5,1,4,1,1,-0.5
Pleurotus eryngii,2020/1/25,0,1,5,0,0,0
Pleurotus eryngii,2020/1/26,0.6,1,6,0,0,0
Pleurotus eryngii,2020/1/27,0.3,1,0,1,1,0.7
Pleurotus eryngii,2020/1/28,0.3,1,1,0,0,0
Pleurotus eryngii,2020/1/29,0.6,1,2,0,0,0
Pleurotus eryngii,2020/1/30,0.15,1,3,0,0,0
Pleurotus eryngii,2020/1/31,0.45,1,4,0,0,0
Pleurotus eryngii,2020/2/1,0.075,2,5,1,1,0.925
Pleurotus eryngii,2020/2/2,0.225,2,6,0,0,0
Pleurotus eryngii,2020/2/3,0.075,2,0,0,0,0
Pleurotus eryngii,2020/2/4,0.225,2,1,0,0,0
Pleurotus eryngii,2020/2/5,0,2,2,0,0,0
Pleurotus eryngii,2020/2/6,0.075,2,3,0,0,0
Pleurotus eryngii,2020/2/7,0.3,2,4,0,0,0
Pleurotus eryngii,2020/2/8,0.3,2,5,0,0,0
Pleurotus eryngii,2020/2/9,0.225,2,6,0,0,0
Pleurotus eryngii,2020/2/10,0.15,2,0,0,0,0
Pleurotus eryngii,2020/2/11,0.075,2,1,0,0,0
Pleurotus eryngii,2020/2/12,0.225,2,2,1,1,0.775
Pleurotus eryngii,2020/2/13,0.075,2,3,0,0,0
Pleurotus eryngii,2020/2/14,0.6,2,4,0,0,0
Pleurotus eryngii,2020/2/15,0.3,2,5,0,0,0
Pleurotus eryngii,2020/2/16,0.45,2,6,0,0,0
Pleurotus eryngii,2020/2/17,0.15,2,0,1,1,0.85
Pleurotus eryngii,2020/2/18,0,2,1,0,0,0
Pleurotus eryngii,2020/2/19,0,2,2,0,0,0
Pleurotus eryngii,2020/2/20,0,2,3,0,0,0
Pleurotus eryngii,2020/2/21,0.15,2,4,0,0,0
Pleurotus eryngii,2020/2/22,0.3,2,5,0,0,0
Pleurotus eryngii,2020/2/23,0.375,2,6,0,0,0
Pleurotus eryngii,2020/2/24,0,2,0,0,0,0
Pleurotus eryngii,2020/2/25,0,2,1,0,0,0
Pleurotus eryngii,2020/2/26,0,2,2,0,0,0
Pleurotus eryngii,2020/2/27,0.225,2,3,0,0,0
Pleurotus eryngii,2020/2/28,0.375,2,4,0,0,0
Pleurotus eryngii,2020/2/29,0.375,2,5,1,1,0.625
Pleurotus eryngii,2020/3/1,0.225,3,6,0,0,0
Pleurotus eryngii,2020/3/2,0.15,3,0,0,0,0
Pleurotus eryngii,2020/3/3,0,3,1,0,0,0
Pleurotus eryngii,2020/3/4,0.15,3,2,0,0,0
Pleurotus eryngii,2020/3/5,0.075,3,3,0,0,0
Pleurotus eryngii,2020/3/6,0.225,3,4,0,0,0
Pleurotus eryngii,2020/3/7,0.75,3,5,0,0,0
Pleurotus eryngii,2020/3/8,0.375,3,6,1,1,0.625
Pleurotus eryngii,2020/3/9,0.075,3,0,0,0,0
Pleurotus eryngii,2020/3/10,0,3,1,0,0,0
Pleurotus eryngii,2020/3/11,0.225,3,2,0,0,0
Pleurotus eryngii,2020/3/12,0.075,3,3,0,0,0
Pleurotus eryngii,2020/3/13,0.225,3,4,0,0,0
Pleurotus eryngii,2020/3/14,0.225,3,5,0,0,0
Pleurotus eryngii,2020/3/15,0.3,3,6,0,0,0
Pleurotus eryngii,2020/3/16,0,3,0,0,0,0
Pleurotus eryngii,2020/3/17,0.15,3,1,0,0,0
Pleurotus eryngii,2020/3/18,0.15,3,2,0,0,0
Pleurotus eryngii,2020/3/19,0,3,3,1,1,1
Pleurotus eryngii,2020/3/20,0.15,3,4,0,0,0
Pleurotus eryngii,2020/3/21,0.15,3,5,0,0,0
Pleurotus eryngii,2020/3/22,0.15,3,6,0,0,0
Pleurotus eryngii,2020/3/23,0,3,0,0,0,0
Pleurotus eryngii,2020/3/24,0,3,1,0,0,0
Pleurotus eryngii,2020/3/25,0.075,3,2,0,0,0
Pleurotus eryngii,2020/3/26,0.15,3,3,0,0,0
Pleurotus eryngii,2020/3/27,0.525,3,4,0,0,0
Pleurotus eryngii,2020/3/28,0.3,3,5,1,1,0.7
Pleurotus eryngii,2020/3/29,0.375,3,6,0,0,0
Pleurotus eryngii,2020/3/30,0.225,3,0,0,0,0
Pleurotus eryngii,2020/3/31,0,3,1,0,0,0
Pleurotus eryngii,2020/4/1,0,4,2,0,0,0
Pleurotus eryngii,2020/4/2,0.15,4,3,0,0,0
Pleurotus eryngii,2020/4/3,0.45,4,4,0,0,0
Pleurotus eryngii,2020/4/4,0.075,4,5,1,1,0.925
Pleurotus eryngii,2020/4/5,0.375,4,6,0,0,0
Pleurotus eryngii,2020/4/6,0.225,4,0,0,0,0
Pleurotus eryngii,2020/4/7,0,4,1,0,0,0
Pleurotus eryngii,2020/4/8,0,4,2,0,0,0
Pleurotus eryngii,2020/4/9,0,4,3,0,0,0
Pleurotus eryngii,2020/4/10,0,4,4,0,0,0
Pleurotus eryngii,2020/4/11,0,4,5,0,0,0
Pleurotus eryngii,2020/4/12,0,4,6,0,0,0
Pleurotus eryngii,2020/4/13,0,4,0,0,0,0
Pleurotus eryngii,2020/4/14,0,4,1,0,0,0
Pleurotus eryngii,2020/4/15,0,4,2,0,0,0
Pleurotus eryngii,2020/4/16,0,4,3,0,0,0
Pleurotus eryngii,2020/4/17,0,4,4,0,0,0
Pleurotus eryngii,2020/4/18,0,4,5,0,0,0
Pleurotus eryngii,2020/4/19,0,4,6,0,0,0
Pleurotus eryngii,2020/4/20,0,4,0,0,0,0
Pleurotus eryngii,2020/4/21,0,4,1,0,0,0
Pleurotus eryngii,2020/4/22,0,4,2,0,0,0
Pleurotus eryngii,2020/4/23,0,4,3,0,0,0
Pleurotus eryngii,2020/4/24,0,4,4,0,0,0
Pleurotus eryngii,2020/4/25,0,4,5,0,0,0
Pleurotus eryngii,2020/4/26,0,4,6,0,0,0
Pleurotus eryngii,2020/4/27,0,4,0,0,0,0
Pleurotus eryngii,2020/4/28,0,4,1,0,0,0
Pleurotus eryngii,2020/4/29,0,4,2,0,0,0
Pleurotus eryngii,2020/4/30,0,4,3,0,0,0
Pleurotus eryngii,2020/5/1,0,5,4,0,0,0
Pleurotus eryngii,2020/5/2,0,5,5,0,0,0
Pleurotus eryngii,2020/5/3,0,5,6,0,0,0
Pleurotus eryngii,2020/5/4,0,5,0,0,0,0
Pleurotus eryngii,2020/5/5,0,5,1,0,0,0
Pleurotus eryngii,2020/5/6,0,5,2,0,0,0
Pleurotus eryngii,2020/5/7,0,5,3,0,0,0
Pleurotus eryngii,2020/5/8,0,5,4,0,0,0
Pleurotus eryngii,2020/5/9,0,5,5,0,0,0
Pleurotus eryngii,2020/5/10,0,5,6,0,0,0
Pleurotus eryngii,2020/5/11,0,5,0,0,0,0
Pleurotus eryngii,2020/5/12,0,5,1,0,0,0
Pleurotus eryngii,2020/5/13,0,5,2,0,0,0
Pleurotus eryngii,2020/5/14,0,5,3,0,0,0
Pleurotus eryngii,2020/5/15,0,5,4,0,0,0
Pleurotus eryngii,2020/5/16,0,5,5,0,0,0
Pleurotus eryngii,2020/5/17,0,5,6,0,0,0
Pleurotus eryngii,2020/5/18,0,5,0,0,0,0
Pleurotus eryngii,2020/5/19,0,5,1,0,0,0
Pleurotus eryngii,2020/5/20,0,5,2,0,0,0
Pleurotus eryngii,2020/5/21,0,5,3,0,0,0
Pleurotus eryngii,2020/5/22,0,5,4,0,0,0
Pleurotus eryngii,2020/5/23,0,5,5,0,0,0
Pleurotus eryngii,2020/5/24,0,5,6,0,0,0
Pleurotus eryngii,2020/5/25,0,5,0,0,0,0
Pleurotus eryngii,2020/5/26,0,5,1,0,0,0
Pleurotus eryngii,2020/5/27,0,5,2,0,0,0
Pleurotus eryngii,2020/5/28,0,5,3,0,0,0
Pleurotus eryngii,2020/5/29,0,5,4,0,0,0
Pleurotus eryngii,2020/5/30,0,5,5,0,0,0
Pleurotus eryngii,2020/5/31,0,5,6,0,0,0
Pleurotus eryngii,2020/6/1,0,6,0,0,0,0
Pleurotus eryngii,2020/6/2,0,6,1,0,0,0
Pleurotus eryngii,2020/6/3,0,6,2,0,0,0
Pleurotus eryngii,2020/6/4,0,6,3,0,0,0
Pleurotus eryngii,2020/6/5,0,6,4,0,0,0
Pleurotus eryngii,2020/6/6,0,6,5,0,0,0
Pleurotus eryngii,2020/6/7,0,6,6,0,0,0
Pleurotus eryngii,2020/6/8,0,6,0,0,0,0
Pleurotus eryngii,2020/6/9,0,6,1,0,0,0
Pleurotus eryngii,2020/6/10,0,6,2,0,0,0
Pleurotus eryngii,2020/6/11,0,6,3,0,0,0
Pleurotus eryngii,2020/6/12,0,6,4,0,0,0
Pleurotus eryngii,2020/6/13,0,6,5,0,0,0
Pleurotus eryngii,2020/6/14,0,6,6,0,0,0
Pleurotus eryngii,2020/6/15,0,6,0,0,0,0
Pleurotus eryngii,2020/6/16,0,6,1,0,0,0
Pleurotus eryngii,2020/6/17,0,6,2,0,0,0
Pleurotus eryngii,2020/6/18,0,6,3,0,0,0
Pleurotus eryngii,2020/6/19,0.45,6,4,1,1,0.55
Pleurotus eryngii,2020/6/20,0.675,6,5,0,0,0
Pleurotus eryngii,2020/6/21,0.225,6,6,1,1,0.775
Pleurotus eryngii,2020/6/22,0.15,6,0,0,0,0
Pleurotus eryngii,2020/6/23,0.15,6,1,0,0,0
Pleurotus eryngii,2020/6/24,0.3,6,2,0,0,0
Pleurotus eryngii,2020/6/25,0.45,6,3,0,0,0
Pleurotus eryngii,2020/6/26,0.825,6,4,1,1,0.175
Pleurotus eryngii,2020/6/27,0.225,6,5,0,0,0
Pleurotus eryngii,2020/6/28,0.3,6,6,0,0,0
Pleurotus eryngii,2020/6/29,0.375,6,0,0,0,0
Pleurotus eryngii,2020/6/30,0.3,6,1,0,0,0
Pleurotus eryngii,2020/7/1,0.225,7,2,0,0,0
Pleurotus eryngii,2020/7/2,0.3,7,3,1,1,0.7
Pleurotus eryngii,2020/7/3,1.275,7,4,0,0,0
Pleurotus eryngii,2020/7/4,0.825,7,5,0,0,0
Pleurotus eryngii,2020/7/5,0.45,7,6,2,0,-0.45
Pleurotus eryngii,2020/7/6,0.075,7,0,1,0,-0.075
Pleurotus eryngii,2020/7/7,0,7,1,1,0,0
Pleurotus eryngii,2020/7/8,0.15,7,2,1,0,-0.15
Pleurotus eryngii,2020/7/9,0.3,7,3,2.4,0.4,0.1
Pleurotus eryngii,2020/7/10,0.75,7,4,1,1,0.25
Pleurotus eryngii,2020/7/11,1.05,7,5,0,0,0
Pleurotus eryngii,2020/7/12,0.15,7,6,2,0,-0.15
Pleurotus eryngii,2020/7/13,0.15,7,0,1,0,-0.15
Pleurotus eryngii,2020/7/14,0.075,7,1,1.16,0.16,0.085
Pleurotus eryngii,2020/7/15,0,7,2,1,0,0
Pleurotus eryngii,2020/7/16,0.075,7,3,1,1,0.925
Pleurotus eryngii,2020/7/17,0.3,7,4,0,0,0
Pleurotus eryngii,2020/7/18,0.75,7,5,0,0,0
Pleurotus eryngii,2020/7/19,0.525,7,6,0,0,0
Pleurotus eryngii,2020/7/20,0.15,7,0,0,0,0
Pleurotus eryngii,2020/7/21,0.15,7,1,0,0,0
Pleurotus eryngii,2020/7/22,0.075,7,2,1,1,0.925
Pleurotus eryngii,2020/7/23,0,7,3,0,0,0
Pleurotus eryngii,2020/7/24,1.125,7,4,0,0,0
Pleurotus eryngii,2020/7/25,0.525,7,5,0,0,0
