Product - English Name,Date of Sale,Total Amount Sold,month,day,Quantity of Order Received,Quantity of Order Placed,Quantity of Order Left
Shiitake mushroom,2020/08/05,0.043,8.0,2.0,0.3,0.4,0.35700000000000004
Shiitake mushroom,2020/08/06,0.129,8.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/07,0.515,8.0,4.0,1.0,1.0,0.485
Shiitake mushroom,2020/08/08,0.516,8.0,5.0,1.0,1.1,0.5840000000000001
Shiitake mushroom,2020/08/09,0.386,8.0,6.0,0.7,0.7,0.31399999999999995
Shiitake mushroom,2020/08/10,0.172,8.0,0.0,0.2,0.2,0.028000000000000025
Shiitake mushroom,2020/08/11,0.043,8.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/12,0.128,8.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/13,0.086,8.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/14,0.513,8.0,4.0,0.7,0.7,0.18699999999999994
Shiitake mushroom,2020/08/15,0.7729999999999999,8.0,5.0,0.5,0.5,-0.2729999999999999
Shiitake mushroom,2020/08/16,0.129,8.0,6.0,0.7,0.5,0.371
Shiitake mushroom,2020/08/17,0.086,8.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/18,0.086,8.0,1.0,0.5,0.6,0.514
Shiitake mushroom,2020/08/19,0.129,8.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/20,0.128,8.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/21,0.342,8.0,4.0,1.0,1.0,0.6579999999999999
Shiitake mushroom,2020/08/22,0.471,8.0,5.0,0.5,0.5,0.029000000000000026
Shiitake mushroom,2020/08/23,0.42799999999999994,8.0,6.0,0.5,0.5,0.07200000000000006
Shiitake mushroom,2020/08/24,0.043,8.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/25,0.0,8.0,1.0,0.5,0.5,0.5
Shiitake mushroom,2020/08/26,0.085,8.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/27,0.172,8.0,3.0,0.5,0.6,0.428
Shiitake mushroom,2020/08/28,0.42799999999999994,8.0,4.0,1.0,1.0,0.5720000000000001
Shiitake mushroom,2020/08/29,0.471,8.0,5.0,0.0,0.0,0.0
Shiitake mushroom,2020/08/30,0.301,8.0,6.0,0.5,0.5,0.199
Shiitake mushroom,2020/08/31,0.043,8.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/01,0.128,9.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/02,0.086,9.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/03,0.043,9.0,3.0,0.5,0.5,0.457
Shiitake mushroom,2020/09/04,0.515,9.0,4.0,1.5,1.4,0.8849999999999999
Shiitake mushroom,2020/09/05,0.6,9.0,5.0,1.0,1.0,0.4
Shiitake mushroom,2020/09/06,0.21499999999999997,9.0,6.0,0.5,0.4,0.18500000000000005
Shiitake mushroom,2020/09/07,0.0,9.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/08,0.0,9.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/09,0.172,9.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/10,0.214,9.0,3.0,0.5,0.4,0.18600000000000003
Shiitake mushroom,2020/09/11,0.429,9.0,4.0,1.0,0.9,0.47100000000000003
Shiitake mushroom,2020/09/12,0.558,9.0,5.0,1.0,1.0,0.44199999999999995
Shiitake mushroom,2020/09/13,0.5569999999999999,9.0,6.0,0.5,0.6,0.04300000000000004
Shiitake mushroom,2020/09/14,0.043,9.0,0.0,0.5,0.5,0.457
Shiitake mushroom,2020/09/15,0.086,9.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/16,0.129,9.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/17,0.385,9.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/18,0.21499999999999997,9.0,4.0,1.0,1.0,0.785
Shiitake mushroom,2020/09/19,0.513,9.0,5.0,1.0,1.2,0.6869999999999999
Shiitake mushroom,2020/09/20,0.086,9.0,6.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/21,0.172,9.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/22,0.085,9.0,1.0,0.5,0.5,0.415
Shiitake mushroom,2020/09/23,0.086,9.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/24,0.086,9.0,3.0,0.3,0.3,0.214
Shiitake mushroom,2020/09/25,0.515,9.0,4.0,1.0,1.0,0.485
Shiitake mushroom,2020/09/26,0.5569999999999999,9.0,5.0,0.5,0.5,-0.05699999999999994
Shiitake mushroom,2020/09/27,0.42799999999999994,9.0,6.0,1.0,1.0,0.5720000000000001
Shiitake mushroom,2020/09/28,0.086,9.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/29,0.086,9.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/09/30,0.0,9.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/01,0.0,10.0,3.0,0.5,0.5,0.5
Shiitake mushroom,2020/10/02,0.344,10.0,4.0,1.0,1.0,0.656
Shiitake mushroom,2020/10/03,0.257,10.0,5.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/04,0.257,10.0,6.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/05,0.0,10.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/06,0.085,10.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/07,0.0,10.0,2.0,0.3,0.3,0.3
Shiitake mushroom,2020/10/08,0.429,10.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/09,0.684,10.0,4.0,1.0,1.0,0.31599999999999995
Shiitake mushroom,2020/10/10,0.6009999999999999,10.0,5.0,1.0,0.9,0.29900000000000015
Shiitake mushroom,2020/10/11,0.17099999999999999,10.0,6.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/12,0.086,10.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/13,0.21499999999999997,10.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/14,0.043,10.0,2.0,0.3,0.4,0.35700000000000004
Shiitake mushroom,2020/10/15,0.043,10.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/16,0.472,10.0,4.0,1.0,1.2,0.728
Shiitake mushroom,2020/10/17,0.643,10.0,5.0,0.5,0.6,-0.04300000000000004
Shiitake mushroom,2020/10/18,0.34299999999999997,10.0,6.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/19,0.0,10.0,0.0,0.2,0.2,0.2
Shiitake mushroom,2020/10/20,0.086,10.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/21,0.17099999999999999,10.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/22,0.043,10.0,3.0,0.5,0.6,0.5569999999999999
Shiitake mushroom,2020/10/23,0.387,10.0,4.0,0.5,0.5,0.11299999999999999
Shiitake mushroom,2020/10/24,0.514,10.0,5.0,0.5,0.6,0.08599999999999997
Shiitake mushroom,2020/10/25,0.301,10.0,6.0,0.3,0.3,-0.0010000000000000009
Shiitake mushroom,2020/10/26,0.043,10.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/27,0.043,10.0,1.0,0.3,0.3,0.257
Shiitake mushroom,2020/10/28,0.043,10.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/29,0.172,10.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/10/30,0.257,10.0,4.0,1.5,1.4,1.1429999999999998
Shiitake mushroom,2020/10/31,0.5549999999999999,10.0,5.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/01,0.17099999999999999,11.0,6.0,0.5,0.6,0.429
Shiitake mushroom,2020/11/02,0.3,11.0,0.0,0.3,0.4,0.10000000000000003
Shiitake mushroom,2020/11/03,0.043,11.0,1.0,0.5,0.6,0.5569999999999999
Shiitake mushroom,2020/11/04,0.3,11.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/05,0.086,11.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/06,0.301,11.0,4.0,0.5,0.6,0.299
Shiitake mushroom,2020/11/07,0.512,11.0,5.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/08,0.172,11.0,6.0,0.5,0.7,0.528
Shiitake mushroom,2020/11/09,0.21300000000000002,11.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/10,0.086,11.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/11,0.129,11.0,2.0,0.5,0.5,0.371
Shiitake mushroom,2020/11/12,0.086,11.0,3.0,0.5,0.5,0.41400000000000003
Shiitake mushroom,2020/11/13,0.6000000000000001,11.0,4.0,1.0,1.1,0.5
Shiitake mushroom,2020/11/14,0.387,11.0,5.0,0.5,0.7,0.31299999999999994
Shiitake mushroom,2020/11/15,0.043,11.0,6.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/16,0.086,11.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/17,0.043,11.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/18,0.043,11.0,2.0,0.3,0.4,0.35700000000000004
Shiitake mushroom,2020/11/19,0.0,11.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/20,0.385,11.0,4.0,0.5,0.5,0.11499999999999999
Shiitake mushroom,2020/11/21,0.257,11.0,5.0,0.7,0.8,0.543
Shiitake mushroom,2020/11/22,0.344,11.0,6.0,0.5,0.4,0.05600000000000005
Shiitake mushroom,2020/11/23,0.257,11.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/11/24,0.17099999999999999,11.0,1.0,0.5,0.4,0.22900000000000004
Shiitake mushroom,2020/11/25,0.086,11.0,2.0,0.5,0.5,0.41400000000000003
Shiitake mushroom,2020/11/26,0.21499999999999997,11.0,3.0,0.3,0.3,0.08500000000000002
Shiitake mushroom,2020/11/27,0.516,11.0,4.0,0.5,0.5,-0.016000000000000014
Shiitake mushroom,2020/11/28,0.986,11.0,5.0,1.0,1.0,0.014000000000000012
Shiitake mushroom,2020/11/29,0.128,11.0,6.0,0.7,0.8,0.672
Shiitake mushroom,2020/11/30,0.129,11.0,0.0,0.5,0.8,0.671
Shiitake mushroom,2020/12/01,0.427,12.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/02,0.172,12.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/03,0.128,12.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/04,0.471,12.0,4.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/05,0.643,12.0,5.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/06,0.129,12.0,6.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/07,0.086,12.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/08,0.29900000000000004,12.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/09,0.34299999999999997,12.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/10,0.21300000000000002,12.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/11,0.386,12.0,4.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/12,0.8999999999999999,12.0,5.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/13,0.34199999999999997,12.0,6.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/14,0.129,12.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/15,0.043,12.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/16,0.29900000000000004,12.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/17,0.34299999999999997,12.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/18,0.5589999999999999,12.0,4.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/19,0.6429999999999999,12.0,5.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/20,0.386,12.0,6.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/21,0.34299999999999997,12.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/22,0.129,12.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/23,0.472,12.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/24,0.601,12.0,3.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/25,0.428,12.0,4.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/26,0.21499999999999997,12.0,5.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/27,0.128,12.0,6.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/28,0.34199999999999997,12.0,0.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/29,0.129,12.0,1.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/30,0.47100000000000003,12.0,2.0,0.0,0.0,0.0
Shiitake mushroom,2020/12/31,0.643,12.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/01,1.2,1.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/02,0.15,1.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/03,0.0,1.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/04,0.15,1.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/05,0.44999999999999996,1.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/06,0.975,1.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/07,1.05,1.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/08,0.075,1.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/09,0.375,1.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/10,0.6749999999999999,1.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/11,0.825,1.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/12,1.275,1.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/13,1.725,1.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/14,1.275,1.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/15,0.15,1.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/16,0.6,1.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/17,0.5249999999999999,1.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/18,0.5249999999999999,1.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/19,0.44999999999999996,1.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/20,1.875,1.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/21,1.0499999999999998,1.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/22,0.075,1.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/23,0.375,1.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/24,0.6749999999999999,1.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/25,0.15,1.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/26,0.675,1.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/27,0.75,1.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/28,0.75,1.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/29,0.3,1.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/30,0.3,1.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/01/31,0.0,1.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/01,0.3,2.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/02,1.35,2.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/03,1.425,2.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/04,0.6749999999999999,2.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/05,0.22499999999999998,2.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/06,0.22499999999999998,2.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/07,0.5249999999999999,2.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/08,0.44999999999999996,2.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/09,0.675,2.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/10,1.725,2.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/11,0.9749999999999999,2.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/12,0.6,2.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/13,0.675,2.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/14,0.675,2.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/15,1.125,2.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/16,0.6,2.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/17,1.275,2.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/18,0.375,2.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/19,0.9,2.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/20,0.375,2.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/21,0.22499999999999998,2.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/22,0.0,2.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/23,0.44999999999999996,2.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/24,0.825,2.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/25,0.825,2.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/26,0.075,2.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/27,0.075,2.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/02/28,0.375,2.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/01,0.5249999999999999,3.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/02,0.825,3.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/03,0.375,3.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/04,1.2,3.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/05,0.3,3.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/06,0.22499999999999998,3.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/07,0.15,3.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/08,0.0,3.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/09,0.44999999999999996,3.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/10,1.2,3.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/11,0.5249999999999999,3.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/12,0.22499999999999998,3.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/13,0.15,3.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/14,0.5249999999999999,3.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/15,0.44999999999999996,3.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/16,0.75,3.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/17,0.5249999999999999,3.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/18,0.6,3.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/19,0.3,3.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/20,0.22499999999999998,3.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/21,0.44999999999999996,3.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/22,0.44999999999999996,3.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/23,0.375,3.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/24,1.425,3.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/25,0.975,3.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/26,0.375,3.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/27,0.44999999999999996,3.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/28,0.22499999999999998,3.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/29,0.44999999999999996,3.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/30,0.675,3.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/03/31,0.975,3.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/01,0.75,4.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/02,0.15,4.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/03,0.22499999999999998,4.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/04,0.3,4.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/05,0.22499999999999998,4.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/06,0.6,4.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/07,0.75,4.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/08,0.525,4.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/09,0.0,4.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/10,0.0,4.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/11,0.0,4.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/12,0.0,4.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/13,0.0,4.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/14,0.0,4.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/15,0.0,4.0,6.0,1.0,1.0,1.0
Pleurotus eryngii,2018/04/16,0.075,4.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/17,0.22499999999999998,4.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/18,0.22499999999999998,4.0,2.0,1.0,1.0,0.775
Pleurotus eryngii,2018/04/19,0.3,4.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/20,0.75,4.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/21,1.425,4.0,5.0,1.0,1.0,-0.42500000000000004
Pleurotus eryngii,2018/04/22,0.44999999999999996,4.0,6.0,1.0,1.0,0.55
Pleurotus eryngii,2018/04/23,0.375,4.0,0.0,1.0,1.0,0.625
Pleurotus eryngii,2018/04/24,0.3,4.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/25,0.675,4.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/26,0.44999999999999996,4.0,3.0,1.0,1.0,0.55
Pleurotus eryngii,2018/04/27,0.75,4.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/28,0.75,4.0,5.0,1.0,1.0,0.25
Pleurotus eryngii,2018/04/29,0.375,4.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/04/30,0.22499999999999998,4.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/01,1.3499999999999999,5.0,1.0,1.0,1.0,-0.34999999999999987
Pleurotus eryngii,2018/05/02,0.44999999999999996,5.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/03,0.375,5.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/04,0.9,5.0,4.0,1.0,1.0,0.09999999999999998
Pleurotus eryngii,2018/05/05,1.2,5.0,5.0,1.0,1.0,-0.19999999999999996
Pleurotus eryngii,2018/05/06,0.3,5.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/07,0.0,5.0,0.0,1.0,1.0,1.0
Pleurotus eryngii,2018/05/08,0.075,5.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/09,0.075,5.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/10,0.975,5.0,3.0,1.0,1.0,0.025000000000000022
Pleurotus eryngii,2018/05/11,0.44999999999999996,5.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/12,0.75,5.0,5.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/13,1.5,5.0,6.0,1.0,1.0,-0.5
Pleurotus eryngii,2018/05/14,0.075,5.0,0.0,1.0,0.0,-0.075
Pleurotus eryngii,2018/05/15,0.375,5.0,1.0,1.0,1.0,0.625
Pleurotus eryngii,2018/05/16,0.44999999999999996,5.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/17,0.44999999999999996,5.0,3.0,1.0,1.0,0.55
Pleurotus eryngii,2018/05/18,0.825,5.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/19,1.5,5.0,5.0,1.0,1.0,-0.5
Pleurotus eryngii,2018/05/20,0.375,5.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/21,0.3,5.0,0.0,1.0,1.0,0.7
Pleurotus eryngii,2018/05/22,0.825,5.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/23,0.5249999999999999,5.0,2.0,1.0,1.0,0.4750000000000001
Pleurotus eryngii,2018/05/24,0.15,5.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/25,0.8999999999999999,5.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/26,0.44999999999999996,5.0,5.0,1.0,1.0,0.55
Pleurotus eryngii,2018/05/27,0.525,5.0,6.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/28,1.425,5.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/05/29,0.675,5.0,1.0,1.0,1.0,0.32499999999999996
Pleurotus eryngii,2018/05/30,0.375,5.0,2.0,1.0,1.0,0.625
Pleurotus eryngii,2018/05/31,0.3,5.0,3.0,0.0,0.0,0.0
Pleurotus eryngii,2018/06/01,1.7249999999999999,6.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/06/02,0.825,6.0,5.0,1.0,1.0,0.17500000000000004
Pleurotus eryngii,2018/06/03,0.3,6.0,6.0,1.0,1.0,0.7
Pleurotus eryngii,2018/06/04,0.22499999999999998,6.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/06/05,0.22499999999999998,6.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/06/06,0.5249999999999999,6.0,2.0,0.0,0.0,0.0
Pleurotus eryngii,2018/06/07,0.22499999999999998,6.0,3.0,1.0,1.0,0.775
Pleurotus eryngii,2018/06/08,1.275,6.0,4.0,0.0,0.0,0.0
Pleurotus eryngii,2018/06/09,1.2,6.0,5.0,1.0,1.0,-0.19999999999999996
Pleurotus eryngii,2018/06/10,0.6,6.0,6.0,1.0,1.0,0.4
Pleurotus eryngii,2018/06/11,0.375,6.0,0.0,0.0,0.0,0.0
Pleurotus eryngii,2018/06/12,0.675,6.0,1.0,0.0,0.0,0.0
Pleurotus eryngii,2018/06/13,0.44999999999999996,6.0,2.0,1.0,1.0,0.55
Pleurotus eryngii,2018/06/14,1.0499999999999998,6.0,3.0,1.0,1.0,-0.04999999999999982
Pleurotus eryngii,2018/06/15,1.95,6.0,4.0,1.0,1.0,-0.95
Pleurotus eryngii,2018/06/16,0.975,6.0,5.0,1.0,1.0,0.025000000000000022
Pleurotus eryngii,2018/06/17,0.22499999999999998,6.0,6.0,1.0,1.0,0.775
Pleurotus eryngii,2018/06/18,0.075,6.0,0.0,0.0,0.0,0.0
